job_id,umap_x,umap_y,salary,experience_level,work_type,state,region,engagement_rate,remote,title
3903826629,4.0695453,8.508638,62500.0,Mid-Senior level,Full-time,NJ,Northeast,,0,Landscape Operations & Account Manager at Limbach's Landscaping
3888401858,24.174528,-3.8468285,46800.0,Entry level,Part-time,TX,Southwest,,1,Inside Sales Specialist (REMOTE Part-Time Entry-level Consultant)
3905371847,-13.292243,4.2651095,56160.0,Mid-Senior level,Full-time,CA,West,,0,"Lead Patient Care Technician (Union Square) - San Francisco, CA"
3895225109,-17.04884,-8.207488,40144.0,Entry level,Full-time,NV,West,,0,Designer
3904095949,14.774695,-4.688059,60000.0,Associate,Full-time,NJ,Northeast,,0,IT Support Technician
3903809618,-3.013865,-5.2961974,85644.0,Associate,Full-time,NV,West,,0,CT/Radiology Technologist
3904384598,-15.261119,13.632593,110000.0,Mid-Senior level,Full-time,MO,Midwest,21.875,0,Senior Full Stack .NET Developer
3898157718,4.09214,-1.0595598,33280.0,Entry level,Part-time,CA,West,,0,Dishwasher - UTC
3899532220,7.387927,-15.927242,114400.0,Associate,Contract,NC,Southeast,25.0,0,Associate Project Manager
3900977311,9.608828,-9.473202,78700.0,Mid-Senior level,Full-time,NY,Northeast,18.421052631578945,0,"Senior Manager, Integrated Marketing"
3900942618,3.3802109,8.200011,156500.0,Mid-Senior level,Full-time,MA,Northeast,,0,Long-Term Care Regional Account Manager - Northeast
3901375663,12.423416,-17.084076,83200.0,Mid-Senior level,Contract,UT,West,3.4482758620689653,0,Deal Desk Analyst
3901673301,18.360983,-0.2912303,67600.0,Mid-Senior level,Part-time,CO,West,,0,"MCAT Prep Instructor - University of Colorado, Boulder"
3906225369,17.326603,-15.07298,35360.0,Entry level,Full-time,FL,Southeast,,0,Billing and Payment Coordinator
3891075554,7.9629183,0.16058469,31200.0,Entry level,Full-time,VA,Southeast,,0,Food Service Technician I
3885869340,0.5647794,-7.0731826,250000.0,Entry level,Full-time,OR,West,,0,Journeyman Service Electrician
3887893576,9.7034,-2.831852,100000.0,Mid-Senior level,Full-time,VA,Southeast,,0,Mixed Animal Practice Veterinarian
3904720899,-11.562246,13.145022,200000.0,Mid-Senior level,Full-time,WA,West,,0,"Senior Software Engineer, Infrastructure, Google Cloud Data Management"
3888006812,4.1658263,8.795226,60000.0,Mid-Senior level,Full-time,NY,Northeast,,0,Restaurant Manager - 4 Day Work Week
3903879816,9.896691,-9.207152,157500.0,Mid-Senior level,Full-time,CA,West,10.0,0,"Associate/Senior Associate, Life Sciences Investment"
3888816340,12.627433,-17.889618,107500.0,Associate,Full-time,NC,Southeast,40.98360655737705,1,Salesforce Business Analyst
3902750789,14.146172,-8.738709,95000.0,Mid-Senior level,Full-time,NJ,Northeast,15.789473684210526,0,Regional Development Manager NY/NJ
3904413886,-7.851493,14.599874,78750.0,Director,Full-time,CO,West,10.0,0,STORE DIRECTOR
3901947991,13.462359,-18.545187,53580.0,Entry level,Full-time,SD,Midwest,,0,Accounting Analyst
3885845144,12.18856,-18.018839,107068.0,Mid-Senior level,Full-time,CA,West,,0,Business Application Analyst II - IS Business Apps - Full Time 8 Hour Days (Non-Exempt) (Non-Union)
3903846143,-16.990713,-8.149269,77500.0,Mid-Senior level,Contract,CO,West,,0,Senior Landscape Designer
3906254937,-2.7616963,6.9606285,64095.2,Mid-Senior level,Full-time,UT,West,,0,Practice Supervisor
3903829456,-12.064529,13.179599,75100.0,Entry level,Full-time,FL,Southeast,,0,Software Engineer
3888939566,11.094528,-14.450833,76950.0,Mid-Senior level,Full-time,CA,West,14.285714285714285,1,Deal Desk Specialist
3901995330,-3.3189797,-4.9568615,49920.0,Associate,Full-time,CA,West,,0,Deposit Processor
3903444421,17.325537,-23.22507,95680.0,Associate,Temporary,NY,Northeast,,0,Speech Language Pathologist
3901160915,10.043239,-2.7759397,74568.0,Mid-Senior level,Full-time,KY,Southeast,,0,Inpatient Ped Neurology Nurse Coord/UKHC
3885829250,0.6740821,0.21134181,41600.0,Entry level,Full-time,CT,Northeast,,0,Medical Equipment Field Technician
3904967050,-4.399203,8.008753,368500.0,Mid-Senior level,Full-time,CA,West,,0,"Hospitalist Opportunity in Fresno, CA"
3905328449,1.2737486,2.2167456,87500.0,Entry level,Full-time,NY,Northeast,,0,Outside Sales Professional
3904084341,-6.4707437,0.726117,39000.0,Entry level,Full-time,MO,Midwest,,0,Field Technician
3901939365,12.726719,0.06017906,45500.0,Associate,Full-time,SC,Southeast,,0,Marketing Coordinator
3901995276,8.338965,-13.613343,137208.24,Mid-Senior level,Contract,VA,Southeast,,0,Medical Surgical - Neuro Registered Nurse
3904944795,7.7666063,13.418152,57500.0,Mid-Senior level,Full-time,CO,West,,0,Concessions Manager
3891070961,10.623189,-14.893667,89000.0,Mid-Senior level,Full-time,CO,West,,1,"Casualty Represented Senior Desk Adjuster, Personal Auto"
3900981605,12.599644,-6.233285,59719.0,Entry level,Full-time,OR,West,,0,Associate Plant Engineer NI Academy
3894228332,-4.9743176,-7.381748,39520.0,Entry level,Full-time,NH,Northeast,,0,Warehouse Associate
3895864391,10.031717,7.4277706,38480.0,Mid-Senior level,Full-time,MI,Midwest,,0,Corporate Recruiter
3884914112,22.2157,5.1447225,65416.00000000001,Entry level,Part-time,MI,Midwest,,0,Licensed Practical Nurse (LPN)
3901346461,10.278536,8.336262,135000.0,Mid-Senior level,Full-time,IN,Midwest,,0,Controller
3887712929,14.607739,-7.795785,57500.0,Entry level,Full-time,NY,Northeast,11.11111111111111,0,"Associate, Private Equity Accounting"
3905208236,14.153149,-4.4698186,119200.0,Associate,Full-time,NJ,Northeast,,0,Energy Efficiency Specialist
3884824207,-13.374367,4.378563,87342.0,Mid-Senior level,Full-time,CA,West,,0,Lead Community Resource Center
3903821057,8.379492,0.36258963,20959.0,Entry level,Full-time,FL,Southeast,,0,FT-PARA I-THERAPEU(P)_AMELIA EARHART ELEME(1152100)
3901936459,-2.757873,8.016172,80000.0,Mid-Senior level,Full-time,WA,West,,0,Payroll and Accounts Payable Specialist
3901375546,8.238463,-6.1120133,200000.0,Director,Full-time,IL,Midwest,26.31578947368421,0,Assistant Corporate Controller
3887494811,13.509681,-11.52221,77500.0,Mid-Senior level,Full-time,OK,Southwest,8.333333333333332,0,Assistant Project Manager
3905208875,12.796859,0.46935493,116480.0,Associate,Full-time,GA,Southeast,,0,Circulating Nurse
3898159665,13.587753,-12.709719,64000.0,Associate,Full-time,TX,Southwest,10.526315789473683,0,Staff Accountant ($60-68k)
3899533279,8.583246,-14.716127,145600.0,Mid-Senior level,Contract,IL,Midwest,,0,Corporate Accounting Senior Consultant
3903826338,7.134001,-0.31425297,39520.0,Entry level,Full-time,FL,Southeast,,0,Driver II
3903843299,18.281918,0.19751558,146494.4,Mid-Senior level,Part-time,CA,West,,0,Nurse Practitioner or Physician Assistant or Certified Nurse Midwife Opportunity
3904390138,17.149767,-23.04956,52000.0,Mid-Senior level,Temporary,KY,Southeast,7.142857142857142,0,Flight Watch Coordinator- TEMP
3905303407,12.940928,-17.900116,200000.0,Entry level,Full-time,NY,Northeast,37.5,0,Real Estate Investments – Analyst
3901948022,7.015597,-14.096381,50960.0,Entry level,Contract,CO,West,,0,Geophysicist
3895271753,12.757746,3.306913,116692.5,Mid-Senior level,Full-time,NY,Northeast,,0,Registered Nurse 1 (NY HELPS)
3905324900,22.739552,4.704548,80000.0,Associate,Part-time,NY,Northeast,,0,"Associate, Transfer Pricing - NYC Summer 2024"
3900960569,-14.074889,20.50119,52000.0,Internship,Internship,NY,Northeast,29.444444444444446,0,Investment Analyst Summer Internship - LMF
3903831096,13.294385,-17.491243,78725.0,Mid-Senior level,Full-time,NY,Northeast,,0,Treasury Analyst I
3901373712,13.500269,-11.771543,82500.0,Entry level,Full-time,TX,Southwest,29.411764705882355,0,Senior Accountant
3895598313,0.6256912,-7.0542216,141232.0,Entry level,Full-time,CA,West,,0,"MRI Tech, MarinHealth Imaging, Full-Time, Days"
3902848028,-5.4571066,-0.62382525,104170.5,Entry level,Full-time,IN,Midwest,,0,"Insurance Officer - Crawfordsville, IN"
3903875867,-13.281409,4.2560368,38480.0,Mid-Senior level,Full-time,ID,West,,0,Customer Experience Lead - The Village at Meridian
3899532369,8.6946,6.981594,56500.0,Mid-Senior level,Full-time,WI,Midwest,11.11111111111111,0,Strategic Account Representative
3903452887,13.536226,3.3292186,90854.87,Mid-Senior level,Full-time,NY,Northeast,,0,Staff Attorney - Civil Law
3901627722,14.384148,-5.9937196,80000.0,Associate,Full-time,NY,Northeast,16.666666666666664,0,Retail Accountant
3898162256,12.68718,-17.399015,78000.0,Mid-Senior level,Contract,NJ,Northeast,27.956989247311824,0,Sales Operations Analyst
3905868612,-4.3494897,7.4067817,148168.8,Mid-Senior level,Full-time,CA,West,,0,Laboratory Supervisor (CLS) - Varied - Chula Vista
3905334285,-15.057084,13.432659,102875.0,Mid-Senior level,Full-time,NC,Southeast,,0,CIB Technology-Application Developer - Associate
3904961384,13.510563,13.783081,70000.0,Associate,Full-time,FL,Southeast,9.523809523809524,0,Computer Aided Design Technician
3886479155,12.553547,-18.01691,80000.0,Entry level,Full-time,IL,Midwest,7.6923076923076925,1,Financial Analyst
3905373001,-3.0957026,-5.2444816,72500.0,Associate,Full-time,CA,West,,0,"Weekend Producer/Content Producer, Telemundo Area de la Bahia 48"
3901355166,12.064643,23.262796,57408.0,Entry level,Full-time,OR,West,25.0,1,Junior Staff Accountant
3902863203,2.6983786,-7.02943,64672.5,Entry level,Full-time,CA,West,,0,Deployable Aircraft Mechanic
3904992057,17.024876,-11.028709,59280.0,Mid-Senior level,Contract,MO,Midwest,,0,Buyer
3902805932,3.964377,-9.001482,36400.0,Entry level,Full-time,MA,Northeast,,0,Account Manager Trainee
3905367461,17.063856,-22.963682,39988.0,Mid-Senior level,Temporary,CA,West,,0,Assistant Store Manager - Spirit
3906097564,9.156038,-14.693612,68640.0,Mid-Senior level,Contract,WA,West,,0,Materials Engineer
3905392217,0.2691142,14.152964,175500.0,Entry level,Full-time,TX,Southwest,,0,Member Assist Cart Attendant
3903846345,12.6752,-6.259676,75000.0,Entry level,Full-time,CO,West,,0,Project Engineer - Civil Engineering
3887988573,-13.427606,4.4801393,95513.6,Mid-Senior level,Full-time,CA,West,,0,Lead Paleontologist
3903888716,0.59620136,-5.0160785,50242.4,Entry level,Full-time,CA,West,,0,Sales Coordinator
3905208753,22.379873,10.261617,155000.0,Mid-Senior level,Full-time,PA,Northeast,35.714285714285715,1,Data Engineer - Remote
3891051543,7.8926916,-15.912902,41600.0,Associate,Contract,GA,Southeast,,0,Freight Payment Specialist
3905395514,-7.735888,10.926824,171875.0,Mid-Senior level,Full-time,MI,Midwest,,0,Regional Sales Director Great Lakes
3884995013,9.361507,-2.7087634,162600.0,Mid-Senior level,Full-time,TN,Southeast,,0,"Sr. Privacy Industry Specialist , Amazon Delivery Privacy"
3894909746,0.61961514,20.935577,175000.0,Executive,Full-time,NJ,Northeast,,0,VP of Solar Construction
3905206399,5.2619,5.27782,46612.0,Mid-Senior level,Full-time,MI,Midwest,,0,"Clinical Case Manager, Enhanced Foster Care"
3905327717,-3.4898431,0.3603623,39520.0,Entry level,Full-time,MO,Midwest,,0,Collection Assistant
3905303595,-14.153098,4.808031,185200.0,Mid-Senior level,Full-time,AZ,Southwest,,0,Sr. Lead Information Security Analyst
3895819290,-8.184286,-4.743231,35776.0,Entry level,Full-time,NV,West,,0,Sanitation
3904723218,13.223655,2.9449084,108149.6,Mid-Senior level,Full-time,DC,Northeast,,0,"Construction Inspector (Architectural, Masonry, and MEP)"
3895545318,0.18589933,12.561416,31200.0,Entry level,Full-time,TX,Southwest,,0,Laborer Landfill
3904709052,9.682272,-2.7488875,103480.0,Mid-Senior level,Full-time,VA,Southeast,,0,Corrections RN
3899528429,9.787366,-8.863112,95000.0,Mid-Senior level,Full-time,NJ,Northeast,12.5,0,Tax Senior Associate
3884832672,15.585699,9.8764715,99840.0,Director,Full-time,CO,West,,0,Assistant Director of Rehabilitation Services (PT)
3903474913,14.078215,-11.443957,119030.0,Mid-Senior level,Full-time,TX,Southwest,,0,Senior Auditor - IT
3905845985,-8.640723,-4.5488696,42640.0,Entry level,Full-time,WA,West,,0,FUTUREBEAN Crew Member
3895805718,12.67578,2.8925955,231500.0,Mid-Senior level,Full-time,CT,Northeast,,0,"SR AD, Clinical Systems & Analytics"
3904948148,12.899722,-6.376391,156000.0,Entry level,Full-time,WA,West,,0,Unreal Graphics Engineer
3904995851,13.579736,3.4951108,80000.0,Mid-Senior level,Full-time,PA,Northeast,,0,Production & Supply Planner
3905331690,10.731599,-9.537746,155500.0,Mid-Senior level,Full-time,CO,West,,0,Engineer Senior – Ground Systems Engineer
3905234930,0.57390285,20.88957,170000.0,Executive,Full-time,NJ,Northeast,22.22222222222222,0,Financial Controller
3901355188,8.715858,-14.01941,41600.0,Entry level,Contract,KY,Southeast,8.16326530612245,0,Desktop Support Specialist
3895237083,-12.319987,0.09843899,24960.0,Entry level,Part-time,TN,Southeast,,0,H&M Sales Associate - West Town Mall
3901960077,9.103697,-14.723816,156000.0,Entry level,Contract,CA,West,,0,US_Validation Engineer III
3898170001,7.8142233,-10.450492,106080.0,Associate,Full-time,MA,Northeast,15.686274509803921,0,Marketing Manager - Lifestyle/CRM
3902352947,-2.4288738,6.939787,54660.0,Mid-Senior level,Full-time,CO,West,,0,"Account Executive, SMB Team Sales - Pueblo, CO"
3905335519,-12.01014,0.15284078,41600.0,Entry level,Part-time,VA,Southeast,,0,Classroom Installer ON-CALL - Various Locations
3899531923,-16.911781,-8.069881,55000.0,Associate,Temporary,NJ,Northeast,22.807017543859647,0,Graphic Designer L57XX685
3904961966,8.345059,-13.608749,25500.0,Mid-Senior level,Contract,GA,Southeast,,0,Radiologic Technologist
3901342662,13.280607,-18.267488,41600.0,Associate,Full-time,OH,Midwest,12.5,0,Financial Services | Service Desk Analyst Level 2
3905244321,11.334395,-14.429385,87500.0,Associate,Full-time,CA,West,,1,Green Building Sales Support Specialist
3906222550,11.286703,-14.665473,90000.0,Mid-Senior level,Full-time,MD,Northeast,,1,Business Development Manager
3899521916,0.8527602,-5.8614707,78260.0,Entry level,Full-time,CA,West,,0,"Sterile Processing Technician II, Surgery Center"
3904391476,1.9971626,-10.559252,145000.0,Mid-Senior level,Full-time,CA,West,4.166666666666666,0,SEC Reporting and Technical Accounting Manager
3901939640,14.122875,-11.615725,102500.0,Mid-Senior level,Full-time,TX,Southwest,,0,"Senior Manager, Sales Contact Center"
3898165934,7.1300707,-14.320554,58240.0,Entry level,Contract,CA,West,6.896551724137931,0,Brand Ambassador
3902759102,0.88576007,21.201689,54739.26,Executive,Full-time,TX,Southwest,,0,Retail General Manager
3902843399,1.511353,-4.002815,40120.0,Entry level,Full-time,CA,West,,0,Mechanical Assembler (3rd shift) - DOD SkillBridge
3903456569,13.197201,-11.353262,62500.0,Mid-Senior level,Full-time,AZ,Southwest,8.333333333333332,0,Recruitment Consultant
3894564728,9.093849,-8.650574,122250.0,Associate,Full-time,CA,West,,0,"Senior Manager, Strategic Compliance"
3901949186,13.000851,9.920404,160500.0,Mid-Senior level,Full-time,NJ,Northeast,,0,"Pershing X, Senior Vice President, Client Implementations"
3886879679,14.521005,-5.139081,41600.0,Associate,Full-time,MD,Northeast,,0,Leasing Administrator - Luxury Community 
3901667849,13.110824,-18.105646,61020.0,Associate,Full-time,FL,Southeast,9.090909090909092,0,Vendor Management Analyst
3888453869,4.740573,11.237839,102000.0,Mid-Senior level,Full-time,FL,Southeast,,0,Event Marketing Project Manager (Hybrid)
3895595439,-3.4491477,6.6040463,85950.0,Mid-Senior level,Full-time,CA,West,,0,Executive Assistant (Marketing & Communications)
3900095401,-17.033728,-8.192345,72500.0,Entry level,Full-time,TX,Southwest,22.22222222222222,0,Designers - MEP Design firm
3888004932,12.593831,-11.160648,75000.0,Mid-Senior level,Full-time,TX,Southwest,,0,Accountant and Bookkeeper
3901947456,22.503498,10.148671,123760.0,Mid-Senior level,Contract,MA,Northeast,,1,Remote Product Manager (Managed Data projects)
3894547594,20.87726,0.3048693,46800.0,Associate,Full-time,IL,Midwest,,0,Branch Office Administrator
3901378223,7.884339,3.4686491,45000.0,Entry level,Full-time,NC,Southeast,17.24137931034483,0,Account Executive
3904513221,10.627469,-14.876544,90000.0,Mid-Senior level,Full-time,NC,Southeast,,1,Senior Sales Executive
3906090968,12.961829,4.030847,75000.0,Mid-Senior level,Full-time,NY,Northeast,,0,IT Adminstrator
3902934375,-3.3185232,3.1760895,116043.2,Entry level,Full-time,UT,West,12.5,0,"Sr Tech - Maintenance (I&C Tech - DCS) - Local 57 - Mona, UT - #111781"
3905286967,-8.303239,14.83302,192500.0,Director,Full-time,GA,Southeast,,0,"Director, Scheduling"
3898167291,-15.286194,13.654108,135000.0,Mid-Senior level,Full-time,TX,Southwest,26.25,1,ServiceNow Developer (Full Time W2) 100% Remote
3905374571,10.448181,-2.5820978,56076.8,Mid-Senior level,Full-time,GA,Southeast,,0,National Outreach Relationship Consultant
3904362561,12.650147,3.0989232,130000.0,Mid-Senior level,Full-time,NY,Northeast,,0,Claims Lawyer
3906259542,-7.533341,-5.04143,39520.0,Entry level,Full-time,UT,West,,0,Order Filler Picker
3888412476,13.011167,9.929032,95000.0,Mid-Senior level,Full-time,MD,Northeast,,0,Audit Senior
3905276446,20.660854,0.6437523,95000.0,Associate,Full-time,OH,Midwest,,0,Controls Engineer
3904371323,-14.127451,20.553236,46176.0,Entry level,Internship,WA,West,7.4074074074074066,0,R&D Applications Lab Intern
3899522754,13.570723,13.84226,50000.0,Associate,Full-time,NC,Southeast,20.0,0,Sales Executive 
3887879881,24.170063,-3.842142,40976.0,Entry level,Part-time,TX,Southwest,,0,Warehouse Production Associate Break Pack Part Time 1st Shift
3905376476,-2.958011,-5.5339384,122500.0,Associate,Full-time,CA,West,,0,Scientific Advisor/Patent Agent - 1930401
3903190099,7.0212913,1.9252431,79040.0,Entry level,Full-time,KY,Southeast,,0,Electrical Technician
3895599339,10.952743,-2.578791,36920.0,Mid-Senior level,Full-time,NC,Southeast,,0,Retail Stocking Supervisor
3887707649,7.86569,3.4621072,25480.0,Entry level,Full-time,MS,Southeast,11.11111111111111,0,Production Worker
3904370172,9.833152,8.099067,83200.0,Mid-Senior level,Full-time,SD,Midwest,,0,Registered Nurse - Emergency Department - Full Time
3905674026,21.048353,0.35976934,82500.0,Associate,Full-time,MO,Midwest,,0,Executive Chef - 1927639
3906259169,10.5820265,-14.8547945,120000.0,Mid-Senior level,Full-time,WA,West,,1,"Electrical Protection, Studies or SCADA Engineer - Senior Level"
3901995303,10.115534,-9.692805,120000.0,Mid-Senior level,Full-time,MA,Northeast,,0,Senior RF Design Engineer
3894401101,3.6728435,7.944181,160000.0,Mid-Senior level,Full-time,NY,Northeast,,0,Construction Project Manager
3903838957,0.06714504,12.906357,38480.0,Entry level,Full-time,OK,Southwest,,0,Accounts Payable Inventory Clerk
3895568169,-14.1497135,20.57514,39676.0,Internship,Internship,ND,Midwest,,0,Pharmacy Intern
3902880439,-2.942244,8.233537,86000.0,Mid-Senior level,Full-time,CA,West,,0,Litigation Secretary - Hybrid DTLA
3898162180,13.365184,-11.812655,45000.0,Entry level,Full-time,TX,Southwest,33.33333333333333,0,Recruiter
3903808919,9.676268,-2.7381575,102200.0,Mid-Senior level,Full-time,FL,Southeast,,0,Maintenance Supervisor
3904943364,8.12689,-6.0160837,207500.0,Director,Full-time,MA,Northeast,12.121212121212121,0,Controller
3904726172,7.7817507,0.07794709,34320.0,Entry level,Full-time,FL,Southeast,,0,Ophthalmic Technician
3900978398,14.440853,-7.7980056,90000.0,Entry level,Full-time,PA,Northeast,25.0,0,Cost Accountant
3889125883,-3.5199502,-1.9208953,46186.399999999994,Entry level,Full-time,CO,West,,0,Medical Assistant Float Pool
3901976318,12.780456,4.192035,69000.0,Mid-Senior level,Full-time,NH,Northeast,,0,Automation Technician
3905285143,23.108679,4.4886165,90469.6,Mid-Senior level,Part-time,PA,Northeast,,0,RN PRN
3904361268,14.009229,-13.20477,63000.0,Associate,Full-time,TX,Southwest,,0,Legal Billing Specialist 
3905667607,-0.06858863,0.005605306,31200.0,Entry level,Full-time,NY,Northeast,,0,PT Night Crew-Clerk - Grocery - 0503
3903807815,8.667575,6.966312,127500.0,Mid-Senior level,Full-time,MO,Midwest,25.0,0,Salesforce - Product Owner 
3905249784,4.968183,11.191622,90000.0,Mid-Senior level,Full-time,NC,Southeast,,0,District Manager - Area Coach
3905832689,7.8543415,-15.915327,54080.0,Associate,Contract,GA,Southeast,,0,Human Resources Specialist
3890896064,-3.3921797,8.502,136442.0,Mid-Senior level,Full-time,CA,West,,0,Administrator
3905282943,2.0729249,2.2874808,65000.0,Entry level,Full-time,MA,Northeast,,0,Administrative Support Assistant II
3905208522,8.094865,-5.9915457,225000.0,Director,Full-time,NY,Northeast,15.0,0,Head of Product Design
3898174495,-7.6872077,14.29908,195500.0,Director,Full-time,NH,Northeast,,0,"Director Infrastructure, Design and Optimization"
3901372035,-12.300341,0.10750035,27040.0,Entry level,Part-time,KY,Southeast,,0,Lot Driver - Cincinnati Airport
3884435151,12.903436,-16.877676,74620.0,Mid-Senior level,Full-time,AZ,Southwest,,0,Budget Analyst
3904706156,0.00929774,3.6442394,40560.0,Entry level,Full-time,NY,Northeast,,0,Warehouse Worker (Nights)
3894293999,0.42610037,-9.766636,75000.0,Associate,Full-time,DC,Northeast,,0,"Various Legal Administrative Opportunities in Global Law Firms, Boutique DC Practices and In-House Legal Departments! "
3904064611,-4.547384,6.144289,109990.4,Mid-Senior level,Full-time,AK,West,,0,RN – Ostomy
3902316836,6.479957,2.110884,58988.8,Entry level,Full-time,KY,Southeast,,0,Explosive Detection K9 Handler
3904725720,-3.7407293,6.081073,94050.0,Mid-Senior level,Full-time,WA,West,,0,"Account Representative II, Consumables Direct Sales"
3905366757,-14.071824,20.49808,93600.0,Internship,Internship,CA,West,34.78260869565217,0,"Intern, Machine Learning"
3884932669,24.189686,-3.8623593,23920.0,Entry level,Part-time,OK,Southwest,,0,Homecare Aide  Spiro
3904394109,10.6753845,-13.644524,69000.0,Mid-Senior level,Full-time,TX,Southwest,,1,Inside Sales Representative
3904936369,6.3146935,-14.3305025,46800.0,Mid-Senior level,Contract,WA,West,,0,Administrative Assistant
3887863134,6.7076583,23.475647,27040.0,Entry level,Other,FL,Southeast,,0,03817 Inside Sales
3886859012,0.6769866,-7.047689,132000.0,Entry level,Full-time,CA,West,,0,Procurement Specialist
3904961354,10.621965,-14.880601,132000.0,Associate,Full-time,GA,Southeast,,1,Field Survey Property Risk Senior Consultant - HPR
3902844327,2.866031,-6.9521694,60860.8,Entry level,Full-time,CO,West,,0,LPN Licensed Practical Nurse
3888404590,-6.1289573,-0.47892776,72800.0,Entry level,Full-time,NE,Midwest,,0,Field Technician- Security Solutions
3894913863,2.0945673,5.323093,95000.0,Associate,Full-time,NY,Northeast,,0,Marketing Project Manager
3905838019,3.9633732,-8.99934,95191.5,Entry level,Full-time,PA,Northeast,,0,Procurement Manager
3905294685,3.3825982,8.143646,181900.0,Mid-Senior level,Full-time,PA,Northeast,,0,Oracle Services - Cloud SCM Manufacturing - Manager - Tech Consulting - Open Location
3887857359,7.863967,3.460767,44428.8,Entry level,Full-time,GA,Southeast,11.11111111111111,0,Maintenance Technician D
3888009695,-11.8449545,12.915434,133380.0,Entry level,Full-time,TX,Southwest,47.61904761904761,0,"Software Engineer 1, Backend"
3902783425,22.379566,10.225281,98000.0,Mid-Senior level,Full-time,VA,Southeast,13.333333333333334,0,Data Center Engineer/ Electrical
3894607719,4.946209,10.770156,75500.0,Mid-Senior level,Full-time,NC,Southeast,,0,Store Manager
3904589449,12.4710245,-6.9417253,150000.0,Mid-Senior level,Full-time,NV,West,,0,Sr. Process Engineer
3901952530,-11.931196,13.0211115,68640.0,Associate,Full-time,CA,West,22.22222222222222,0,Software Engineer
3905310562,1.9596967,-4.835661,50675.0,Entry level,Full-time,OR,West,,0,Care Coordinator
3894235653,-4.7405095,-7.1484523,47500.0,Entry level,Full-time,PA,Northeast,,0,Sales Trainee/Recruiter
3902759344,6.0417957,9.071684,102790.0,Mid-Senior level,Full-time,FL,Southeast,6.25,0,Digitalization Demand Manager
3899544375,7.660174,-15.901216,208000.0,Associate,Contract,GA,Southeast,4.545454545454546,0,Nurse Practitioner
3904383679,4.528246,11.256695,157500.0,Mid-Senior level,Full-time,FL,Southeast,,0,PEPI Manager - IT M&A (Open to all US locations)
3891275056,10.967195,-14.087895,105120.07,Mid-Senior level,Full-time,GA,Southeast,,1,GEDSI MERLA Specialist (Remote)
3898160942,14.200597,-6.4440975,62400.0,Associate,Full-time,CT,Northeast,10.526315789473683,0,EHR Specialist
3905626326,7.133188,2.654667,123292.0,Entry level,Full-time,GA,Southeast,,0,Travel Allied Health Professional - CVOR Technologist
3905373729,18.35602,0.07527499,118560.0,Mid-Senior level,Part-time,CA,West,,0,Advanced Provider - Emergency Medicine - Adventist Health White Memorial Montebello
3905207557,6.114497,-23.389578,49275.2,Internship,Part-time,CO,West,,0,Pharmacy Intern Outpatient
3891069506,8.504637,-6.414384,185000.0,Director,Full-time,CA,West,,0,"Sr. Manager, Indirect Tax"
3900961433,18.332584,-0.4175594,41745.6,Mid-Senior level,Part-time,CA,West,,0,Public Safety Officer
3903444789,8.249992,-6.131561,167818.0,Director,Full-time,OH,Midwest,28.57142857142857,0,Equal Employment Manager
3887880181,7.735572,13.342175,53600.0,Mid-Senior level,Full-time,CO,West,,0,Territory Account Manager
3904057848,19.89439,-12.054911,168397.0,Mid-Senior level,Full-time,CA,West,,0,Principal Geotechnical Engineer / Project Manager
3895226865,10.9511795,-14.108485,122500.0,Mid-Senior level,Full-time,FL,Southeast,,1,Revenue Manager
3901958379,22.418798,10.265771,130000.0,Mid-Senior level,Contract,CA,West,40.0,0,Senior Data Engineer
3889109686,-6.4948483,0.5347021,44408.0,Entry level,Full-time,IA,Midwest,,0,Machine Operator - Pet Food 2nd Shift
3886458562,-14.063365,20.489908,59280.0,Internship,Internship,CA,West,43.47826086956522,0,Mechanical Engineering Intern
3884821525,1.6236463,-5.4959936,59280.0,Entry level,Full-time,CA,West,,0,Radiographic Technician
3887915707,12.870719,-16.828262,130995.0,Entry level,Full-time,TX,Southwest,,0,Decision Science Analyst Mid-Level
3906258321,10.076083,-2.8304005,75000.0,Mid-Senior level,Full-time,GA,Southeast,,0,Sleep Expert - Sales
3889417873,-7.3868012,14.883759,205000.0,Director,Full-time,MO,Midwest,,0,Director of Substation Engineering
3902750885,13.397078,5.130097,28080.0,Mid-Senior level,Full-time,PA,Northeast,,0,Retail Stocking Team Supervisor
3891077674,-8.320127,14.332455,221478.0,Director,Full-time,MN,Midwest,,1,Senior Director of Development
3901961078,12.808497,3.7400658,89596.0,Mid-Senior level,Full-time,NY,Northeast,,0,"RN, St. Peter's Hospital, FT Nights - Detox - No weekend commitment"
3904389477,12.98579,-6.8073177,108000.0,Entry level,Full-time,CA,West,8.333333333333332,0,Test Equipment Design Engineer
3887576094,13.010783,-7.942978,100000.0,Mid-Senior level,Full-time,MD,Northeast,,0,Construction Project Engineer
3905326986,3.7555773,-1.4018381,41600.0,Entry level,Part-time,CA,West,,0,Retail Sales Associate
3905681889,14.184374,-4.465129,100000.0,Associate,Full-time,NJ,Northeast,,0,Payroll Specialist
3904946194,12.543881,-17.476984,111280.0,Mid-Senior level,Contract,FL,Southeast,26.923076923076923,1,Compliance Analyst
3891076101,0.42238984,-9.766108,70000.0,Associate,Full-time,DC,Northeast,,0,Accounting Administrative Assistant
3899521976,6.486675,-17.146885,208000.0,Entry level,Contract,TX,Southwest,,0,Nurse Practitioner
