job_id,pca_x,pca_y,salary,experience_level,work_type,state,region,engagement_rate,remote,title
3903454988,-0.8137292245845266,0.5342591068521235,49015.2,Mid-Senior level,Full-time,MO,Midwest,,0,Medical Assistant III (Town and Country) - Orthopedic Surgery
3903455293,3.3761762868522434,0.16765860373113833,125000.0,Mid-Senior level,Full-time,TX,Southwest,17.073170731707318,0,National Account Manager
3903455348,2.5185421480381915,-1.264349676196754,92500.0,Associate,Full-time,NY,Northeast,17.857142857142858,0,Billing Coordinator
3903455388,6.775796341961744,-3.5682017417447573,130000.0,Mid-Senior level,Contract,MD,Northeast,19.724770642201836,0,Sr. Python Developer with Devops exp- W2 only
3903455529,-0.6281214325578761,-0.24908223026666612,65520.0,Associate,Full-time,OK,Southwest,,0,Corrosion Control Technician- CP2
3903455534,-0.4966538130585492,0.03393995884301499,85051.0,Entry level,Full-time,CA,West,,0,Environmental Engineer 1
3903455539,-0.3936441556475991,0.745358442810739,70000.0,Mid-Senior level,Full-time,FL,Southeast,,0,AP Supervisor
3903455559,3.4074963012505473,0.3450384316352618,87500.0,Mid-Senior level,Full-time,PA,Northeast,28.57142857142857,0,Senior Accountant
3903455841,0.31049170920998126,-1.296436296177312,75458.5,Entry level,Full-time,VA,Southeast,11.11111111111111,0,Programmer Analyst (10319-2024284)
3903455845,4.20088738145109,1.3622986476410186,251100.0,Mid-Senior level,Full-time,CA,West,25.0,0,"Senior Staff Engineer - Generative AI(Handson Coding, L7)"
3903455908,-1.3742756863514232,-0.09150568085051204,66560.0,Entry level,Full-time,TN,Southeast,,0,QC Lead Technician
3903456073,0.4377105734353821,-3.0599939530515345,45760.0,Entry level,Contract,MD,Northeast,4.3478260869565215,0,Staff Accountant
3903456138,2.1814590132053744,-1.2486662682239125,128960.0,Mid-Senior level,Contract,MN,Midwest,5.555555555555555,0,Sr Engineering Associate.
3903456167,1.8241749039345752,-0.20813718552802607,82500.0,Mid-Senior level,Full-time,VA,Southeast,11.538461538461538,0,Commercial Lease Administrator
3903456173,-0.7655803014983751,0.5895442248460642,53560.0,Mid-Senior level,Full-time,IN,Midwest,,0,Inside Sales Specialist
3903456224,-1.5013638159260099,-0.7750504427312469,33280.0,Entry level,Full-time,NY,Northeast,,0,Cashier - Service Associate PT
3903456297,-0.15300205099835362,0.09102031366772009,93354.0,Associate,Full-time,CA,West,,0,Associate Environmental Planner (Natural Sciences) (JC-425112)
3903456306,0.29996905458852513,-3.2524555679518934,62400.0,Entry level,Part-time,CA,West,12.5,0,Administrative Assistant 
3903456311,2.2940809162073132,-2.7565129420609304,88400.0,Associate,Contract,IL,Midwest,8.0,0,Controls Engineer
3903456337,0.6710141013528326,0.001397815890246994,55000.0,Mid-Senior level,Full-time,FL,Southeast,5.263157894736842,0,AP Coordinator
3903456500,-1.4905984084504322,-0.6189569522169558,52000.0,Entry level,Full-time,OK,Southwest,,0,Corrosion Control Technician- CP1
3903456569,0.7994615424617043,0.11556303752717514,62500.0,Mid-Senior level,Full-time,AZ,Southwest,8.333333333333332,0,Recruitment Consultant
3903456734,0.23699207799789648,-0.12869821949436772,88500.0,Associate,Full-time,OH,Midwest,,0,Project Engineer
3903456753,-1.8734730832951978,-0.36701672422379444,41600.0,Entry level,Full-time,HI,West,,0,"Shuttle Driver - Honolulu, HAWAII"
3903456812,0.06057526442896844,-1.5709009866040946,45760.0,Director,Internship,MI,Midwest,,0,Controls Engineering Co-Op / Intern
3903456822,-1.1725750651499733,0.22644437219295108,122500.0,Entry level,Full-time,NY,Northeast,,0,Physician Assistant - Interventional Pain and Spine
3903456852,2.9372293880892246,2.0854997036995115,122500.0,Director,Full-time,CT,Northeast,16.666666666666664,1,Sales Director - U.S. Based Remote
3903456888,-0.19654430981563756,-0.6747958066251609,66560.0,Entry level,Full-time,MS,Southeast,11.11111111111111,0,QC Lead Technician
3903457044,1.4343376749173689,-1.112154813229183,60000.0,Associate,Full-time,PA,Northeast,18.181818181818183,0,Accounts Receivable Collections Specialist 
3903457115,-0.012734283728791746,1.6112775370758756,71580.0,Mid-Senior level,Full-time,CA,West,,0,Store Manager
3903457180,-1.4632175676714805,-0.35530785074265747,85280.0,Entry level,Full-time,OH,Midwest,,0,Fire Sprinkler Technician/Fitter
3903457239,2.985415415464384,-2.161951166957936,139360.0,Mid-Senior level,Part-time,MN,Midwest,16.216216216216218,1,Interim Technical Accountant
3903457359,-0.6504300003583173,0.13854264068308209,107120.0,Associate,Full-time,VA,Southeast,,0,Circulating Nurse - 225160
3903457361,2.018957699804745,-1.3297362702456454,63440.0,Associate,Full-time,CA,West,19.047619047619047,0,Environmental Health Safety Coordinator
3903457371,-2.751457667300822,-2.957351044269959,22880.0,Entry level,Part-time,TN,Southeast,,0,CASHIER (full-time & part-time opportunities)
3903457372,-2.57452771856029,-3.0661861445785807,22360.0,Entry level,Part-time,TN,Southeast,,0,CASHIER (full-time & part-time opportunities)
3903457596,5.805840395935294,-2.655244587203124,125000.0,Associate,Full-time,WA,West,46.808510638297875,0,Business Analyst with DevOps
3903457645,-1.3081770229284972,-0.1485379552527334,72800.0,Entry level,Full-time,MT,West,,0,Carpenter
3903457651,-1.6015519868463863,-0.05479395913067293,68640.0,Entry level,Full-time,WA,West,,0,AGV Technician Level 3
3903457714,-1.5268977337681888,-0.14077451610395642,65000.0,Entry level,Full-time,CA,West,,0,Sales Representative
3903458170,0.6713353725228112,1.1538536019620176,85000.0,Mid-Senior level,Full-time,VA,Southeast,,0,Senior Commercial Electrical Designer
3903458174,2.3590862413998903,-0.8139902145527476,85000.0,Associate,Full-time,PA,Northeast,14.285714285714285,0,Industrial Engineer
3903458204,-1.2251136837817527,-0.9968662175897134,39520.0,Entry level,Full-time,TX,Southwest,,0,Administrative Assistant
3903458384,3.162231541654345,-3.9097388583784354,64771.2,Associate,Contract,IN,Midwest,26.08695652173913,0,Microbiologist
3903458618,-1.4766257563493275,-0.3707032790435863,83200.0,Entry level,Full-time,OH,Midwest,,0,Licensed Journeyman Electrician
3903458680,0.38602440132158544,2.961370975127395,127500.0,Director,Full-time,NY,Northeast,,0,Director of Nursing (RN) - Acute Cardiac Services
3903458682,-1.6685297154786767,-0.5147155435543365,40560.0,Entry level,Full-time,NY,Northeast,,0,Hospital Phlebotomist - Unity Hospital (Evenings)
3903458720,-0.28431833187690897,-0.8714128010284915,57200.0,Entry level,Full-time,CA,West,8.333333333333332,0,Transaction Coordinator
3903458753,1.4028453292585925,-1.490374784652787,111280.0,Entry level,Full-time,VA,Southeast,22.22222222222222,0,Accessibility Analyst
3903459065,-0.6330856055382481,1.2933989683025588,78000.0,Director,Full-time,OH,Midwest,,0,CCTV/Access Control Installer (regional travel)
3903459082,-1.5336155342814188,-0.3598056110268618,52000.0,Entry level,Full-time,PA,Northeast,,0,Corrosion Control Technician-CP1
3903459097,3.029658267004351,-1.038211581019553,162500.0,Mid-Senior level,Contract,CO,West,6.666666666666667,0,Sr. Cyber Infrastructure Engineer
3903459158,1.1522907716413067,-1.043577988761338,95650.0,Mid-Senior level,Temporary,RI,Northeast,9.090909090909092,0,Sr Event Planner
3903459407,6.70983310036011,-1.2133144590162108,170000.0,Mid-Senior level,Full-time,CA,West,46.835443037974684,0,DevOps Engineer
3903459540,-1.3347441852908528,-0.13145936172684694,75000.0,Entry level,Full-time,NY,Northeast,,0,Program Coordinator - Genesee Mental Health - PROS
3903459541,-1.2633678612931691,-0.7847293275961306,37596.0,Entry level,Full-time,NY,Northeast,,0,Access Associate
3903459542,-2.0783772035548664,-2.5481094034423033,37596.0,Entry level,Part-time,NY,Northeast,,0,LPN
3903459592,-1.5332150849753574,-0.40692910952896955,48100.0,Entry level,Full-time,CA,West,,0,Office Coordinator
3903459610,1.9958342734978916,-0.9172076726077276,124800.0,Entry level,Full-time,NC,Southeast,20.0,0,Testing Project Manager
3903459620,-0.3144580281104521,-2.9104709632969934,49920.0,Entry level,Contract,VA,Southeast,,0,Service Desk
3903459622,-0.39134998845572816,-2.614806868217918,66560.0,Entry level,Contract,FL,Southeast,,0,QC Security Installation Technician
3903459625,-1.5691359245018786,-0.1842880238584147,60320.0,Entry level,Full-time,MO,Midwest,,0,QC Lead Technician
3903459627,2.0456596283770923,-0.941355304725539,80000.0,Mid-Senior level,Contract,NY,Northeast,4.3478260869565215,0,"Manager, Player Relations"
3903459792,2.923772827649197,-0.32136647787395245,130000.0,Mid-Senior level,Contract,NY,Northeast,9.090909090909092,0,"Associate Director, Programmatic"
3903460158,7.001917224160166,0.07178495223004125,112500.0,Mid-Senior level,Full-time,CA,West,40.816326530612244,0,Senior Software Engineer
3903460175,-2.0702704825451295,-0.7403446256580217,39520.0,Entry level,Full-time,MO,Midwest,,0,Winchester - Production Operator (White Flyer)
3903460235,-0.09013389212840951,-1.7254339189102592,78000.0,Associate,Temporary,NY,Northeast,,0,Occupational Therapist
3903460245,-1.676466156553368,-0.47221956668259296,59280.0,Entry level,Full-time,GA,Southeast,,0,"Brake Technician - Cumming, GA"
3903460506,-0.4545117331436275,-2.259613864211391,66560.0,Entry level,Contract,CO,West,,0,QC Commercial Security Technician
3903460755,-0.6301244681388816,1.0253665518903747,52000.0,Mid-Senior level,Full-time,KY,Southeast,,0,Shipping Lead - 3rd Shift
3903461127,1.9977968823654046,-1.5534285747578296,70000.0,Associate,Full-time,FL,Southeast,27.27272727272727,0,Billing Operations Coordinator
3903461203,4.4120326689115466,-0.04699415037924878,130528.0,Mid-Senior level,Full-time,CA,West,21.91780821917808,0,Human Resources Manager Compensation Benefits
3903461244,3.7164865968614453,-1.9015279600492998,75000.0,Entry level,Full-time,WA,West,32.25806451612903,0,Project Manager
3903461268,-1.608287056427319,-0.5858328774099026,38740.0,Entry level,Full-time,NY,Northeast,,0,Specimen Management Tech
3903461270,-2.156089827773599,-2.4970512738995785,38116.0,Entry level,Part-time,NY,Northeast,,0,Technician I
3903461431,5.4169485676868625,-1.4399896650543482,145600.0,Mid-Senior level,Full-time,FL,Southeast,32.25806451612903,0,Sr. Data Analyst
3903461900,-0.15149427552405964,1.1279598194061615,53040.0,Mid-Senior level,Full-time,ID,West,,0,NeighborHub Lead
3903461910,-0.05579516764335354,-0.5398443570409504,61000.0,Entry level,Full-time,TN,Southeast,5.88235294117647,0,Branch Rental Manager
3903461961,4.011262341143067,-0.23046642483382476,85000.0,Mid-Senior level,Full-time,CA,West,25.53191489361702,0,Marketing Manager
3903462039,-2.180823750104831,-0.8672830917732016,32240.0,Entry level,Full-time,MO,Midwest,,0,Academic Administrative Assistant II (Missouri State Outreach)
3903462040,-1.0282222446066127,0.2879758847003001,33020.0,Mid-Senior level,Full-time,MO,Midwest,,0,Administrative Specialist III (College of Education)
3903462051,-1.8067886959440598,-0.4501579424713155,56500.0,Entry level,Full-time,AL,Southeast,,0,Regional Sales Associate (Alabama)
3903462055,-1.9212516918418505,-0.569239626848304,52000.0,Entry level,Full-time,MN,Midwest,,0,Concrete Laborer
3903462084,0.025293318669095132,1.8547624566153467,90000.0,Executive,Full-time,CA,West,,0,Multi Employer Benefit Plan Audit Senior
3903462095,3.2679410860434257,0.31802041733781017,92700.0,Mid-Senior level,Full-time,AR,Southeast,27.27272727272727,1,Solutions Architect/Project Manager
3903462108,-1.291858751713103,-1.108144593556806,43160.0,Mid-Senior level,Part-time,NY,Northeast,,0,Hospital Phlebotomist - Part Time
3903462124,7.016764174034954,0.5054730349715283,184500.0,Mid-Senior level,Full-time,CA,West,35.08771929824561,0,Senior Software Engineer
3903462150,-0.23776355527579815,-0.8936489727183715,57200.0,Entry level,Full-time,CA,West,12.5,0,Transaction Coordinator
3903462698,5.053910180283923,-1.5145101238857452,114400.0,Mid-Senior level,Full-time,FL,Southeast,52.0,0,Scrum Master
3903462714,0.8687294683032509,1.917204666706685,221364.0,Mid-Senior level,Full-time,CO,West,,0,78764P-Consulting Sales Engineer
3903462746,0.4060855035522203,-0.9809711699523462,55000.0,Associate,Full-time,VA,Southeast,9.090909090909092,0,Legal Assistant
3903463481,-0.652290804618201,0.9999149228776162,49920.0,Mid-Senior level,Full-time,KY,Southeast,,0,Customer Service Representative-Team Lead
3903463490,-0.21555917043239226,0.8982288778206176,65520.0,Mid-Senior level,Full-time,PA,Northeast,,0,Construction Inspection Specialist
3903463515,-1.7836097966730107,-0.7355316726554907,41600.0,Entry level,Full-time,FL,Southeast,,0,"Referral Specialist - Spokane, WA"
3903464186,-1.700552924031046,-0.16846791366484656,57200.0,Entry level,Full-time,WA,West,,0,Facilities Maintenance - HVAC
3903464468,1.1993295517434435,-1.5608296601908094,60320.0,Entry level,Full-time,IL,Midwest,13.043478260869565,1,Project Coordinator
3903464497,-0.02729048310216786,-0.6519814984771237,84281.6,Entry level,Full-time,CA,West,12.5,0,Telecom Technician II
3903465130,-0.3359492219818703,1.6232726830093156,134336.8,Mid-Senior level,Full-time,WA,West,,0,Supervisor Clinic RN - Swedish Birth Family - Edmonds WA
3903465336,0.6301828622483346,-0.5678249941045188,80789.0,Entry level,Full-time,CO,West,20.0,0,Scheduler - Kiewit Infrastructure Engineers
3903465981,0.17541159654916713,1.2443990971077388,120000.0,Mid-Senior level,Full-time,NY,Northeast,,0,Construction Estimator - Diverse projects - Riverhead NY
3903465997,1.5949098760277376,2.356422681142522,177500.0,Director,Full-time,NC,Southeast,6.25,0,Finance Director 
3903466030,1.7877390812387872,0.24751399795668133,93600.0,Mid-Senior level,Full-time,NV,West,18.181818181818183,0,Systems Administrator/DBA
3903466832,0.2664441725812598,1.921888952078727,262500.0,Mid-Senior level,Full-time,WA,West,,0,"Family Practice-Without OB Physician - $250,000/yearly - $275,000/yearly"
3903466898,-2.1575880104662684,-1.02464892040761,24440.0,Entry level,Full-time,SC,Southeast,,0,Outside Golf Operations
3903466917,-0.4773483002113454,0.6492484321982782,60000.0,Mid-Senior level,Full-time,FL,Southeast,,0,"Hospitalist Opportunity in Port St. Lucie, FL"
3903466920,-1.5628934563569485,-0.3223938081237763,52000.0,Entry level,Full-time,CA,West,,0,Financial Coordinator
3903466969,0.046853618812473026,1.493075622526655,68640.0,Mid-Senior level,Full-time,FL,Southeast,,0,Senior Accountant
3903467174,-1.8115644937229232,-0.46763199087843915,38480.0,Entry level,Full-time,OR,West,,0,Client Service Specialist I
3903467846,-0.6106299991015794,0.7551138755904275,62700.0,Mid-Senior level,Full-time,FL,Southeast,,0,Accounts Payable Supervisor
3903467961,1.4200950399899912,-0.9391817816856958,119600.0,Mid-Senior level,Contract,MO,Midwest,,0,Staff Project Engineer
3903468411,3.2182468352560147,-0.17450098943796288,165000.0,Mid-Senior level,Full-time,CO,West,30.0,0,"UX Designer (Mobile), Growth (Hybrid)"
3903468493,-2.1541096939654722,-2.5423609614482485,35360.0,Entry level,Part-time,CA,West,,0,Outside Services Attendant
3903468502,-1.7119926304127024,-0.5646201359413533,37440.0,Entry level,Full-time,NY,Northeast,,0,Housekeeper
3903468898,-0.9161980013355294,0.1627169388279155,25404.0,Mid-Senior level,Full-time,AZ,Southwest,,0,MS Travel RN - Job Id: JO03721008
3903468904,-0.7523956383752999,0.39039836616776113,26832.0,Mid-Senior level,Full-time,CA,West,,0,OR Travel RN - Job Id: JO03720939
3903468905,-1.520412138883262,-2.8368358219679903,41600.0,Internship,Part-time,NY,Northeast,,0,PD-Student Nurse Extern
3903468961,-0.9287350451305798,-0.20715470769496974,73300.0,Entry level,Full-time,KY,Southeast,,0,Transport Engineer I/II
3903469466,6.600223027980169,-3.6216748054435617,85000.0,Associate,Full-time,AL,Southeast,45.3125,0,Data Analyst
3903469510,-2.0159254224223764,-0.6779450356215341,43680.0,Entry level,Full-time,OH,Midwest,,0,Cash Application Specialist
3903469525,-1.8382043812272018,-0.9044841256805216,37440.0,Entry level,Full-time,OH,Midwest,,0,Billing Specialist
3903469622,2.5138570102068836,3.131600111809555,287000.0,Mid-Senior level,Full-time,WA,West,,0,"Senior Staff Software Engineer, Google Cloud, Looker"
3903469659,-0.5349815803058108,1.0016831723468038,60000.0,Mid-Senior level,Full-time,ID,West,,0,Operations Specialist- Crop Breeding Support
3903469755,1.9488662787042395,2.15633418112306,195000.0,Mid-Senior level,Full-time,CA,West,16.666666666666664,0,"Associate Director, Statistical Programming"
3903469877,-1.847695122253269,-0.49712714677041453,52400.0,Entry level,Full-time,SC,Southeast,,0,Accounting Clerk
3903469878,2.7127249214174873,2.3136225136253765,147712.5,Mid-Senior level,Full-time,CO,West,5.555555555555555,1,Senior UX Manager
3903469914,-0.7808546092459248,0.6797508225236749,37440.0,Mid-Senior level,Full-time,NY,Northeast,,0,Retail Stocking Team Supervisor
3903469970,-0.8861786753869054,0.3871171988435843,25452.0,Mid-Senior level,Full-time,DC,Northeast,,0,RAD Travel Rad Technologist - Job Id: JO03721053
3903469978,-2.065451772909105,-1.0201089054559154,24096.0,Entry level,Full-time,OK,Southwest,,0,Ultrasound Travel Ultrasound-Sonographer - Job Id: JO03721065
3903470335,2.41112476044273,0.6733872019871243,85000.0,Director,Full-time,FL,Southeast,16.0,0,Supply Chain Fleet Manager
3903470414,3.547125136390226,-0.5414510184202463,97500.0,Mid-Senior level,Full-time,FL,Southeast,27.27272727272727,1,Sr. FP&A Analyst
3903470544,1.3569866719349257,-0.6424983869638661,165000.0,Mid-Senior level,Contract,WA,West,,0,Account Executive
3903470735,4.564351664705245,-2.234562906264795,162500.0,Associate,Full-time,IL,Midwest,13.40782122905028,0,Hedge Fund Investment Analyst Industrials 
3903470758,-1.0852796263808224,0.21011600299085775,26160.0,Mid-Senior level,Full-time,KY,Southeast,,0,TELE Travel RN - Job Id: JO03720974
3903470759,0.45816795067671623,1.332349125444676,96262.5,Mid-Senior level,Full-time,NY,Northeast,,1,Retirement Plan Advisor
3903470801,-1.2244983872874704,0.22196288874724088,24528.0,Mid-Senior level,Full-time,VA,Southeast,,0,MS Travel RN - Job Id: JO03720986
3903470813,1.7086233938199615,1.3322928507812741,140000.0,Mid-Senior level,Full-time,NY,Northeast,4.166666666666666,0,"Construction Project Manager - Ground up Projects - Riverhead, NY"
3903470856,-0.9891596852762284,0.26534452578690304,141729.12,Entry level,Full-time,NY,Northeast,,0,Physician Assistant Full Time
3903470903,-1.2357719021814668,0.2090185161388265,24024.0,Mid-Senior level,Full-time,NC,Southeast,,0,OB / GYN Travel Ultrasound-Sonographer - Job Id: JO03720950
3903470909,-0.9240433882670801,0.29399739131691394,29292.0,Mid-Senior level,Full-time,AZ,Southwest,,0,CT Travel CT Technologist - Job Id: JO03720968
3903470934,3.6754655550939637,0.9438802587953755,168750.0,Mid-Senior level,Full-time,GA,Southeast,19.047619047619047,0,Senior IT (Cloud) Engineer
3903470943,0.6846923823413474,-1.3807151815847125,50960.0,Mid-Senior level,Contract,NY,Northeast,,0,Administrative Assistant Accounts Payable
3903470950,-2.084751249329286,-0.756971599824659,38480.0,Entry level,Full-time,IL,Midwest,,0,Full-Time Store Associate
3903470951,-0.9790381407633606,0.09353485909504033,53040.0,Entry level,Full-time,NY,Northeast,,0,Full-Time Assistant Store Manager
3903470961,-1.8561168799999161,-0.8187850955815247,36400.0,Entry level,Full-time,VA,Southeast,,0,Full-Time Store Associate
3903470966,-1.4735686770155971,-0.09834783555875258,50960.0,Entry level,Full-time,IN,Midwest,,0,Full-Time Assistant Store Manager
3903470968,-2.4112764500928106,-2.8663932853533605,34320.0,Entry level,Part-time,KS,Midwest,,0,Part-Time Store Cashier/Stocker
3903470998,-0.5761691559881736,0.6027848948540802,38508.0,Mid-Senior level,Full-time,ME,Northeast,,0,RAD Travel Interventional Radiology Technologist - Job Id: JO03719706
3903471017,1.1243780052272139,1.703013245277595,107500.0,Mid-Senior level,Full-time,IL,Midwest,,0,Senior Supplier Quality Engineer
3903471057,1.9395613759429962,1.2994496052767281,107500.0,Mid-Senior level,Full-time,IL,Midwest,6.25,0,Senior Quality Engineer - Medical Device
3903471099,-1.726642532354095,-0.6577752647899036,52500.0,Entry level,Full-time,OH,Midwest,,0,Staff Accountant
3903471164,3.0810659988001423,-2.3917151725822516,74072.55,Entry level,Full-time,MD,Northeast,2.941176470588235,0,Financial Analyst
3903471371,-0.724621034155343,-0.1699523810831818,52000.0,Associate,Full-time,NY,Northeast,,0,Salesperson
3903471376,0.11354255689491353,1.9180250349239825,240000.0,Mid-Senior level,Full-time,WY,West,,0,"Obstetrics & Gynecology Physician - $240,000/yearly"
3903471436,-0.1674408143823569,2.1257595495132406,58240.0,Mid-Senior level,Full-time,OR,West,,0,Assistant Community Director
3903471514,-1.594215669245369,-0.5057212979870809,67000.0,Entry level,Full-time,IA,Midwest,,0,SMB Account Mgr- IA/NE
3903471522,-1.7890871989443782,-0.5821119273860073,34284.0,Entry level,Full-time,CA,West,,0,Sonographer Travel Echo Technician - Job Id: JO03721069
3903471525,-1.947513321885029,-0.8350475595155904,24264.0,Entry level,Full-time,NJ,Northeast,,0,Radiation Therapist Travel Radiation Therapist - Job Id: JO03720940
3903471555,-1.7119926304127024,-0.5646201359413533,37440.0,Entry level,Full-time,CT,Northeast,,0,Operations Coordinator
3903471558,-0.01345148846582636,0.8872723240767786,94500.0,Mid-Senior level,Full-time,TX,Southwest,,0,BCBA
3903471559,-0.8623869913243591,0.41443506965699695,26592.0,Mid-Senior level,Full-time,NY,Northeast,,0,PACU Travel RN - Job Id: JO03720943
3903471565,-0.9891596852762284,0.26534452578690304,141729.12,Entry level,Full-time,NY,Northeast,,0,Physician Assistant Full Time
3903471599,-1.001113051868606,0.20550516401745955,25416.0,Mid-Senior level,Full-time,OK,Southwest,,0,CT Travel CT Technologist - Job Id: JO03721067
3903471600,-1.0124672382982935,0.7449200721288725,77500.0,Entry level,Full-time,WA,West,,0,Senior Client Relationship Associate
3903471609,-1.9815286192504358,-0.8224956095247707,33800.0,Entry level,Full-time,FL,Southeast,,0,Retail Sales Associate
3903471614,-2.6043783061213244,-2.889724736256602,24960.0,Entry level,Part-time,OK,Southwest,,0,Retail Stocking Associate
3903471636,-1.81623409711026,-0.512611939951751,37440.0,Entry level,Full-time,PA,Northeast,,0,Full-Time Store Associate
3903471639,-2.150928927772396,-2.491125472298348,38480.0,Entry level,Part-time,NY,Northeast,,0,Part-Time Store Cashier/Stocker
3903471644,-0.8286530000909033,-0.29958258831223666,58240.0,Internship,Full-time,FL,Southeast,,0,Full-Time Store Manager Trainee
3903471648,-0.5246557490492529,-0.14242692929219045,58760.0,Internship,Full-time,NY,Northeast,,0,Full-Time Store Manager Trainee
3903471685,-1.105810946239484,0.058599081052259146,24468.0,Mid-Senior level,Full-time,OH,Midwest,,0,TELE Travel RN - Job Id: JO03720980
3903471717,-0.2707910964715167,0.3602295098021806,138942.0,Entry level,Full-time,ID,West,,0,Quality Program Engineer
3903471736,-1.001369481214068,0.20521072904960758,25404.0,Mid-Senior level,Full-time,AZ,Southwest,,0,MS Travel RN - Job Id: JO03721009
3903471780,-0.34772000840053735,-1.1926225135393522,39520.0,Entry level,Full-time,DC,Northeast,11.11111111111111,0,Event Server- Full Time
3903471844,-1.606596340427662,-0.8548937156970681,37440.0,Entry level,Full-time,AZ,Southwest,,0,Administrative Assistant
3903472000,0.7430981375666522,2.144545350261635,120000.0,Mid-Senior level,Full-time,CO,West,,0,Environmental Engineering Manager
3903472063,-1.6572469033991983,-0.5904404220744833,52500.0,Entry level,Full-time,FL,Southeast,,0,Staff Accountant
3903472081,-1.7624162810216346,-0.55856246148153,57500.0,Entry level,Full-time,IN,Midwest,,0,Entry Accounting Specialist
3903472101,-2.0702704825451295,-0.7403446256580217,39520.0,Entry level,Full-time,OH,Midwest,,0,Accounts Payable Specialist
3903472102,-2.1149254555309085,-0.7916179520856507,36400.0,Entry level,Full-time,OH,Midwest,,0,Office Assistant
3903472121,-1.5800884833279918,-0.6204586143541682,53000.0,Entry level,Full-time,FL,Southeast,,0,Fixed Assets Clerk
3903472214,-1.994535091135116,-0.837429782227716,33000.0,Entry level,Full-time,FL,Southeast,,0,Receptionist
3903472231,0.11600695258350611,-0.09933492061551033,111980.5,Associate,Full-time,WA,West,,0,Interior Designer - Public Buildings Service
3903472445,-0.014613339913700922,1.6295419702431582,143100.0,Director,Full-time,NC,Southeast,,0,"Regional Vice President, Sales"
3903472471,2.403128147496268,-0.8915491064688197,135200.0,Mid-Senior level,Contract,CA,West,4.761904761904762,0,Radio Frequency Test Engineer
3903472490,-2.5034381761835323,-2.50282204266319,31200.0,Entry level,Part-time,NY,Northeast,,0,Retail Sales Associate
3903472511,-1.8181518886887562,-0.5148139691334889,37308.0,Entry level,Full-time,ME,Northeast,,0,Cardiac Sonographer (Echo) Travel Echo Technician - Job Id: JO03720983
3903472515,-0.8626894638977521,0.36444463563181756,32796.0,Mid-Senior level,Full-time,AZ,Southwest,,0,CT Travel CT Technologist - Job Id: JO03721071
3903472567,-1.739661498547683,-0.596389831742528,35580.0,Entry level,Full-time,MD,Northeast,,0,Cardiovascular Tech Travel Cardiovascular Technologist - Job Id: JO03720969
3903472568,2.540961481856419,-0.4511356542854245,105000.0,Associate,Full-time,NY,Northeast,14.285714285714285,0,Business Development Manager
3903472569,-2.2648060851620846,-2.6218804649248453,31200.0,Entry level,Part-time,NY,Northeast,,0,Cashier Associate
3903472575,-0.9891596852762284,0.26534452578690304,141729.12,Entry level,Full-time,NY,Northeast,,0,Physician Assistant Full Time
3903472581,-0.8687954810094312,0.4070767719902304,26280.0,Mid-Senior level,Full-time,NY,Northeast,,0,ICU Travel RN - Job Id: JO03720945
3903472582,-1.0867108442888849,0.08053002617736173,25344.0,Mid-Senior level,Full-time,IL,Midwest,,0,ST Travel Surgical Technologist - Job Id: JO03721059
3903472626,1.1494286993953067,0.5299486975072951,92500.0,Mid-Senior level,Full-time,NY,Northeast,11.11111111111111,0,Project Specialist - Building and Construction
3903472658,-0.9007701252626598,-3.5609715671626754,36400.0,Entry level,Part-time,IN,Midwest,20.0,0,Part-Time Store Cashier/Stocker
3903472659,-0.5246557490492529,-0.14242692929219045,58760.0,Internship,Full-time,NY,Northeast,,0,Full-Time Store Manager Trainee
3903472665,-1.6971150917688549,-0.5475375840032168,38480.0,Entry level,Full-time,NY,Northeast,,0,Full-Time Store Associate
3903472670,-2.1468755606653653,-0.8283034108469352,34320.0,Entry level,Full-time,IL,Midwest,,0,Full-Time Store Associate
3903472746,-0.08601870603917845,-1.8591053680616048,77500.0,Entry level,Contract,CO,West,,0,Project Engineer - Civil Engineering
3903472757,-0.443519350714118,0.8953834575066333,57513.0,Mid-Senior level,Full-time,NY,Northeast,,0,"Mental Hygiene Therapy Assistant 2, Mohawk Valley Psychiatric Center, Children and Youth, P24766"
3903472792,-0.9086591810541322,0.011791402534849444,57500.0,Associate,Full-time,NY,Northeast,,0,Legal Billing Specialist
3903472809,0.7133321307202597,1.6481467611550276,150250.0,Mid-Senior level,Full-time,CA,West,,0,Sr. Mechanical Design Engineer
3903472814,0.9308331229210967,0.2853553558331924,60632.0,Mid-Senior level,Full-time,CA,West,16.666666666666664,0,"Fashion Advisor, Saks Beverly Hills"
3903472817,-0.7191263466998226,0.311841572148322,102500.0,Entry level,Full-time,CO,West,,0,Geotechnical Project Engineer
3903472820,-1.7405192549652246,-0.6470178487264986,43836.0,Entry level,Full-time,NM,Southwest,,0,Cardio Tech - Cardiovascular Lab
3903472849,0.26124788010944816,1.915922512457199,260000.0,Mid-Senior level,Full-time,CA,West,,0,Primary Care Physician - Sign-On Bonus Available
3903472850,0.3464193599879869,1.873428722235507,260000.0,Mid-Senior level,Full-time,CA,West,,0,Family Medicine Physician - Sign-On Bonus Available
3903472855,-0.13806495790544415,1.6291265455639834,151000.0,Mid-Senior level,Full-time,CA,West,,0,Family Nurse Practitioner or Physician Assistant - Sign-On Bonus Available
