job_id,tsne_x,tsne_y,salary,experience_level,work_type,state,region,engagement_rate,remote,title
3884449103,-27.375156,34.6949,225000.0,Director,Full-time,CA,West,5.263157894736842,0,Controller
3889296329,-8.478244,-40.830498,49920.0,Entry level,Full-time,TX,Southwest,,0,Production Operator
3887705945,15.113898,20.273884,85500.0,Mid-Senior level,Full-time,FL,Southeast,12.903225806451612,0,Chief Engineer
3903824830,-86.595276,-37.499035,72800.0,Entry level,Full-time,IN,Midwest,,0,LPN Psych
3904963366,-32.986897,22.310001,157000.0,Executive,Full-time,NY,Northeast,,0,"VP, Account Director"
3891280031,35.520954,41.415363,142500.0,Director,Full-time,NY,Northeast,7.142857142857142,0,Director of Business Development
3905352239,-16.856308,96.16987,93600.0,Mid-Senior level,Full-time,CA,West,,0,Registered Nurse - RN - ER (Emergency Room)
3906220961,-87.21025,36.724216,42640.0,Entry level,Full-time,CA,West,,0,Front Desk Agent
3885826606,65.88645,41.09111,175000.0,Mid-Senior level,Full-time,DE,Northeast,,0,Division Manager - Commercial Construction
3902861409,47.59851,-37.700478,156000.0,Entry level,Contract,CA,West,,0,Validation Engineer
3898163447,36.178837,45.36122,167500.0,Director,Full-time,MI,Midwest,29.81366459627329,0,Global Director of Quality 
3904934132,96.3953,-11.115024,117500.0,Mid-Senior level,Full-time,CA,West,42.2680412371134,0,RPA Uipath Developer
3894919552,100.71518,10.526455,114400.0,Mid-Senior level,Contract,CA,West,,0,"Senior Scientist - Emeryville, CA (Contract)"
3888005819,-31.211164,-43.259735,54080.0,Entry level,Full-time,NC,Southeast,,0,"LPN Nurse, New Graduate"
3903808917,-80.889084,19.438122,62500.0,Entry level,Full-time,CO,West,,0,HR/Recruiter Admin
3904581876,6.606112,54.768406,165094.0,Mid-Senior level,Full-time,NJ,Northeast,,0,Supervisory Criminal Investigator (Group Supervisor)
3885812706,-51.746933,25.492266,71000.0,Entry level,Full-time,CA,West,,0,Sales Manager - Hotel 
3903846201,-70.5411,-40.758457,41600.0,Entry level,Full-time,OH,Midwest,,0,CNC Setup/Operator
3905330483,-54.364388,61.406406,66577.5,Mid-Senior level,Full-time,OH,Midwest,,0,IT Auditor
3888948291,-45.485764,-76.469604,38563.2,Entry level,Part-time,CO,West,11.11111111111111,0,Stock Associate
3903435094,20.664062,3.9669502,104561.6,Mid-Senior level,Full-time,MN,Midwest,,0,Senior Attorney
3900949229,45.69684,-36.18634,143520.0,Mid-Senior level,Contract,OR,West,,0,"Electrical Engineer 12+ Month contract in Wilsonville, OR "
3904380977,18.641079,-47.44622,94347.5,Mid-Senior level,Contract,TX,Southwest,,0,"Partnership Management Analyst, Senior (Contracts and Reporting)"
3895271720,-47.943203,-10.225019,52851.5,Entry level,Full-time,NY,Northeast,,0,Direct Support Assistant (NY HELPS)
3901168684,-1.5978525,-44.278168,37500.0,Entry level,Full-time,TX,Southwest,,0,Business Sales Executive
3904960023,-38.159344,14.845918,175000.0,Executive,Full-time,IA,Midwest,12.82051282051282,1,CFO
3901352436,-46.96839,41.622982,100000.0,Mid-Senior level,Full-time,IL,Midwest,,0,Cybersecurity Manager
3901391646,-73.12984,-38.246597,45760.0,Entry level,Full-time,MN,Midwest,,0,Medical AR Specialist - Hybrid Schedule - $20-24/HR
3903453812,-88.29121,28.622444,52000.0,Entry level,Full-time,CO,West,,0,Corrosion Control Technician- CP1
3884828829,-76.51245,9.411464,51001.6,Entry level,Full-time,CA,West,,0,Vocational Specialist I
3902861520,14.260592,-68.38422,96000.0,Entry level,Full-time,CT,Northeast,,0,Materials Analyst (Onsite)
3904504768,65.16483,47.67095,80080.0,Mid-Senior level,Full-time,MA,Northeast,,0,Assistant Project Manager
3894854085,-10.114242,-90.79033,37440.0,Mid-Senior level,Part-time,MD,Northeast,,0,Assistant Manager PT-Bilingual Preferred
3895551964,67.64799,40.818535,273000.0,Mid-Senior level,Full-time,PA,Northeast,,0,Regional Sales Manager - Pennsylvania
3905868110,81.1298,-11.267878,50000.0,Associate,Full-time,AL,Southeast,,0,Logistics Account Manager
3904096605,-29.552328,37.44746,190000.0,Director,Full-time,NY,Northeast,,0,Quantitative Trader (Golang/Rust)
3902821929,42.026485,15.240005,115000.0,Mid-Senior level,Full-time,CA,West,14.285714285714285,0,Senior Estimator
3901389329,-22.008451,-14.077809,77500.0,Entry level,Full-time,MD,Northeast,36.36363636363637,0,Project Coordinator
3902850307,77.36085,24.278341,89440.0,Mid-Senior level,Contract,IA,Midwest,,0,Tier 2 Support and Software Testing and Verification
3899934189,8.326682,-1.8975438,45760.0,Associate,Full-time,OH,Midwest,,0,Onsite IT Technician
3905671653,22.991405,45.89473,145000.0,Mid-Senior level,Full-time,PA,Northeast,,0,Associate Medical Director - Veterinary  (DMV/VMD)
3901942416,-15.384475,84.06053,90000.0,Mid-Senior level,Full-time,CA,West,,0,Project Accountant
3904505091,0.76220214,39.801266,115000.0,Mid-Senior level,Full-time,GA,Southeast,,0,Interiors Construction Project Manager
3902865433,99.979965,11.609186,125000.0,Mid-Senior level,Full-time,CA,West,,0,Field Application Scientist – Next Generation Sequencing
3901649537,59.42107,-30.359068,156000.0,Mid-Senior level,Contract,CA,West,11.11111111111111,0,Project Manager (IT)
3884440398,-71.57124,2.7291427,40133.600000000006,Entry level,Full-time,CA,West,,0,Custodian
3904721840,-13.400371,15.216337,210000.0,Mid-Senior level,Full-time,WA,West,,0,"Leadership Technical Program Manager I, Infrastructure, Google Cloud"
3904941162,52.89424,6.9156103,117500.0,Associate,Full-time,FL,Southeast,7.6923076923076925,0,Senior Accountant
3900961338,35.839813,-47.18609,49920.0,Associate,Contract,CA,West,,0,Research Technician
3901373320,-68.05872,4.01004,49098.4,Entry level,Full-time,CO,West,,0,Sales Development Representative - Denver - August 2024
3905378261,84.642975,28.320017,154132.0,Mid-Senior level,Full-time,TX,Southwest,20.0,0,Senior Software Engineer
3902866809,-43.06797,-84.231735,30544.799999999996,Entry level,Part-time,ID,West,,0,Retail Product Specialist - Meridian
3888035108,34.719593,10.093587,125000.0,Mid-Senior level,Full-time,FL,Southeast,7.142857142857142,0,Senior Accountant- Alternative Investment fund
3905301317,-75.30187,12.400436,57678.4,Entry level,Full-time,MT,West,,0,Outside Plant Construction Technician I
3889494907,37.45261,21.826866,121000.0,Mid-Senior level,Full-time,CA,West,,0,Senior Relationship Manager/ Retirement Plan Services Fiduciary Officer
3905347658,-29.773252,85.680374,20000.0,Mid-Senior level,Full-time,CO,West,,0,CT Technologist *$20k Sign-on!*
3906233252,-87.542854,13.04848,50117.6,Entry level,Full-time,NV,West,,0,Administrative Assistant
3905267930,46.88282,0.46622318,245000.0,Associate,Full-time,WA,West,,0,Mergers and Acquisitions Associate
3902861624,-50.993492,66.35242,100000.0,Mid-Senior level,Full-time,MO,Midwest,,0,Construction Superintendent
3901693809,-51.3297,21.43444,55000.0,Entry level,Full-time,CA,West,7.777777777777778,0,Office Manager
3903897989,-9.117364,-100.021126,33280.0,Entry level,Part-time,NJ,Northeast,,0,"Part Time Nabisco Merchandiser - West New York, NJ"
3895806318,-27.920935,-41.213398,63960.0,Entry level,Full-time,TN,Southeast,,0,Maintenance Point Guard I (Parts Coordinator)
3891072740,37.282833,-81.4578,59280.0,Mid-Senior level,Full-time,FL,Southeast,,0,Civil Cad designer
3901947195,-87.93727,12.555398,49098.4,Entry level,Full-time,CA,West,,0,Sales Development Representative - Santa Monica - August 2024
3901960675,-21.530981,-36.976894,140125.65,Entry level,Full-time,SC,Southeast,,0,Aviation Firefighter - Driver/Operator
3906253755,42.96861,49.346127,118500.0,Director,Full-time,CO,West,,0,Clinic Director - Therapist or Psychologist
3898178224,-63.877544,-36.658886,35360.0,Entry level,Full-time,KS,Midwest,,0,Warehouse Clerk
3906227801,22.91854,-8.463953,147090.0,Mid-Senior level,Full-time,DC,Northeast,,1,Sales Engineering Manager - Copiers/Projectors
3906074319,16.018507,16.69234,90000.0,Mid-Senior level,Full-time,SC,Southeast,,0,Network Engineer
3895595883,-75.12471,23.014578,80854.0,Entry level,Full-time,CA,West,,0,Property Claims Specialist Field II Ideal Candidate in San Jose
3906093577,20.90869,-62.79564,45000.0,Associate,Full-time,OH,Midwest,10.0,0,Technical Project Analyst
3904091912,57.412964,-51.970654,45760.0,Entry level,Contract,IN,Midwest,,0,PC Technician
3895807706,4.275983,56.83717,151745.0,Mid-Senior level,Full-time,MD,Northeast,,0,Mid/Sr Information System Security Officer (ISSO)
3905331671,22.70651,-81.661446,124575.0,Entry level,Full-time,VA,Southeast,,0,Java Full Stack Developer - Junior or Mid
3887838235,31.455194,-35.013718,66560.0,Mid-Senior level,Contract,OK,Southwest,12.5,0,Electrical Technician
3900943626,28.110674,64.40275,100200.0,Mid-Senior level,Full-time,CO,West,3.125,0,Service Sales Manager
3906233749,7.8796406,-62.438473,125750.0,Mid-Senior level,Full-time,CO,West,,0,Financial Analyst IV/V - Lab Support
3906227316,-41.61316,-3.2023973,77615.2,Entry level,Full-time,NY,Northeast,,0,Stock Handler
3906221819,-50.2586,-1.9280605,62962.5,Entry level,Full-time,MD,Northeast,,0,Hardware Technician (HT)
3888409010,-39.355457,-10.679556,54080.0,Entry level,Full-time,MA,Northeast,,0,Extrusion Machine Operator
3891255882,-22.56571,56.854282,90000.0,Mid-Senior level,Full-time,VA,Southeast,,0,"Major Market Sales Executive, Field – Herndon, VA"
3887838189,2.1311455,-84.10985,132300.0,Mid-Senior level,Part-time,OK,Southwest,,0,Licensed Psychologist
3894551697,81.05536,22.174072,147100.0,Mid-Senior level,Full-time,IL,Midwest,,0,"Product Manager Software Solutions, Advanced"
3902750347,-68.52601,3.6582024,40705.6,Entry level,Full-time,CA,West,,0,"Label Machine Operator - 3rd Shift, 12am - 8:30am"
3895560425,-67.6985,-29.366457,49244.0,Entry level,Full-time,MO,Midwest,,0,Small Business Specialist 2 - Farmington North Washington
3902300066,32.125946,79.20618,79000.0,Mid-Senior level,Full-time,CO,West,,0,Market Financial Center Manager - Colorado North Market
3905328467,-23.168106,-40.03059,87500.0,Entry level,Full-time,GA,Southeast,,0,"Physical Therapist, Marietta, GA"
3887888323,-40.247875,-11.191672,51126.399999999994,Entry level,Full-time,PA,Northeast,,0,Field Service Technician Trainee (MEM) / Rotating Shifts
3901952378,-77.045334,21.938396,73528.0,Entry level,Full-time,CO,West,,0,LPN Licensed Practical Nurse
3898163614,-25.37331,38.27944,135000.0,Director,Full-time,FL,Southeast,11.475409836065573,0,Real Estate Project Controller
3899522655,15.254546,-3.7598581,42500.0,Associate,Full-time,IL,Midwest,20.689655172413794,0,Administrative Assistant 
3904069295,-79.21005,-26.839426,78000.0,Entry level,Full-time,MO,Midwest,,0,Operator
3902745928,-65.87636,-33.4438,41600.0,Entry level,Full-time,KS,Midwest,,0,Roofer
3901356188,-17.919075,49.370068,68640.0,Mid-Senior level,Full-time,FL,Southeast,14.285714285714285,0,MRI Technologist
3884441183,47.69061,-1.7935678,116625.6,Associate,Full-time,CA,West,,0,Registered Nurse (RN) – Breast Surgical Oncology Clinic  - $40.00-$63.00 / hour - Full Time - Enjoy up to a $10k Sign-on Bonus*
3905847215,-5.212146,18.161444,91520.0,Mid-Senior level,Full-time,MA,Northeast,,0,Lead IT Technician
3903810371,-50.783916,-2.3898106,60250.0,Entry level,Full-time,PA,Northeast,,0,MDE Teacher
3900977315,-6.858281,85.75225,122501.6,Mid-Senior level,Full-time,CA,West,,0,Freelance Digital Management Supervisor
3887594005,-6.331927,-36.059975,67600.0,Entry level,Full-time,TX,Southwest,,0,Telecommunication Construction: General Laborers
3901673741,-3.7363532,90.255936,157040.0,Mid-Senior level,Full-time,CA,West,,0,Registered Nurse (RN) - Rehabilitation - $60-91 per hour - 5068
3901169404,22.253105,10.885724,117725.5,Mid-Senior level,Full-time,NE,Midwest,5.555555555555555,0,Senior Engineer - Power Quality
3891287211,10.146971,-61.19748,84069.0,Mid-Senior level,Full-time,CA,West,14.285714285714285,0,Business Process Analyst
3904990353,-90.68627,29.779552,48010.0,Entry level,Full-time,WA,West,,0,Material Handler
3898159500,38.685314,-0.34982753,152682.4,Associate,Full-time,CA,West,12.5,0,RN-Manager Case Management - Enjoy Up To Enjoy a $10k Sign-on Bonus*
3898162579,30.025524,-26.798525,170560.0,Mid-Senior level,Contract,GA,Southeast,4.444444444444445,1,Licensed Mental Health Counselor
3905665682,24.830288,-9.706473,197600.0,Mid-Senior level,Full-time,NJ,Northeast,,1,Remote Licensed Mental Health Counselor
3899541328,44.94436,-40.62526,93600.0,Mid-Senior level,Contract,MI,Midwest,5.88235294117647,0,Warranty Analysis Engineer - Steering
3906222673,-20.663113,19.844095,135000.0,Director,Full-time,NC,Southeast,,1,"Technical Leader - Systems Engineering (Remote, Eligible, U.S.)"
3888408574,-9.048499,24.894667,156000.0,Mid-Senior level,Full-time,IL,Midwest,,0,"Thrive Scholar Summer Academy Web Lead Instructor [Full Time, Summer Contract]"
3904599747,-24.517588,5.3289165,68640.0,Entry level,Temporary,WA,West,,0,Nuclear Professional
3905257216,34.362812,81.5559,75700.625,Mid-Senior level,Full-time,HI,West,,0,Guest Services Manager
3904726186,-61.211594,59.09192,26688.0,Mid-Senior level,Full-time,IA,Midwest,,0,MS Travel RN - Job Id: JO03721618
3901962025,-7.3959546,89.287575,132000.0,Mid-Senior level,Full-time,CA,West,,0,"Principal Specialist, Program Cost & Controls (Hybrid)"
3903825430,-79.68317,1.501477,37440.0,Entry level,Full-time,CA,West,,0,Medical Center Front Desk - Call Router
3901347931,62.85563,3.012353,80000.0,Associate,Full-time,NY,Northeast,25.0,0,Employee Relations Specialist
3887910884,13.255572,27.490036,179000.0,Mid-Senior level,Full-time,CA,West,22.22222222222222,0,Sr. Process Development Engineer (process control)
3904572112,-87.47875,36.82835,41600.0,Entry level,Full-time,HI,West,,0,Certified Medical Assistant
3890890730,27.560444,-16.940136,122500.0,Mid-Senior level,Full-time,CA,West,10.0,1,Regional Sales Manager
3891083058,68.24483,43.16474,145000.0,Mid-Senior level,Full-time,MA,Northeast,,0,Planning Manager
3906225359,5.286717,23.534159,128960.0,Entry level,Full-time,CA,West,,0,Test Engineer
3905286865,-62.7743,-40.825035,30160.0,Entry level,Full-time,MN,Midwest,,0,Full-Time Server
3904923304,-5.337043,44.785458,37960.0,Mid-Senior level,Full-time,VA,Southeast,,0,Assistant Manager
3901943949,23.409443,-81.78256,75000.0,Entry level,Full-time,CA,West,12.5,0,Junior Account Executive
3894516668,49.189632,53.27343,114400.0,Director,Full-time,MN,Midwest,,0,Maintenance Director Bayside ALF
3903830056,4.2696095,-86.204346,93600.0,Entry level,Part-time,AZ,Southwest,,0,"SPED Teacher - up to $1,800.00/week - El Mirage, AZ"
3905334452,3.8681543,-57.393642,81100.0,Entry level,Full-time,CT,Northeast,,0,"Senior Analyst, Ceded Reinsurance Claim"
3902755594,-10.829037,16.070312,208945.0,Mid-Senior level,Full-time,OR,West,,0,Business Sector Leader - Water Program & Procurement Management
3884993724,-37.39004,-39.81411,41600.0,Entry level,Full-time,VA,Southeast,,0,Scanning Clerk
3894609775,-83.51093,17.39072,57800.0,Entry level,Full-time,CA,West,,0,"Coordinator, Benefits"
3894295804,-37.97977,18.237797,212500.0,Executive,Full-time,NY,Northeast,,0,Fund Accounting VP - Private Credit
3885827558,-21.545599,57.299423,100000.0,Mid-Senior level,Full-time,NC,Southeast,,0,Superintendent - Commercial Renovation/Remodels
3903813868,-41.453926,-50.79189,32572.8,Entry level,Full-time,FL,Southeast,,0,Financial Aid Specialist
3904725019,40.362186,52.467037,308000.0,Director,Full-time,CA,West,,0,"Design Director, UX, Payments Platform"
3888004917,-53.299698,61.86752,73840.0,Mid-Senior level,Full-time,SD,Midwest,,0,RN Procedures - Watertown Clinic - Full Time
3906256205,65.82115,44.281055,113100.0,Mid-Senior level,Full-time,NJ,Northeast,,0,Finance Manager (US)
3906228829,20.897554,-63.12978,75000.0,Associate,Full-time,IN,Midwest,,0,Board Certified Behavior Analyst
3902844117,14.263513,-68.353325,79040.0,Entry level,Full-time,MD,Northeast,,0,Quality Control Microbiology Analyst
3902790137,4.1470885,10.624446,115900.0,Entry level,Full-time,MN,Midwest,,0,Mechanical Piping Engineer
3904987726,63.868656,3.9415677,49920.0,Associate,Full-time,MD,Northeast,18.181818181818183,0,Administrative Assistant
3884918300,-1.9870026,-44.259827,37440.0,Entry level,Full-time,TX,Southwest,,0,Seasonal Auto Glass Repair Specialist l
3906223870,32.403988,51.354168,319900.0,Director,Full-time,NC,Southeast,,0,"Technology Director, Commercial Lending and Leasing"
3902843373,46.486736,-41.808113,94640.0,Entry level,Contract,IA,Midwest,,0,Facilities Maintenance Engineer
3902865233,61.467834,-40.132107,41600.0,Entry level,Contract,UT,West,,0,14555-Customer Supp/Account Rep IT
3901160237,-33.860714,-28.23976,45240.0,Entry level,Full-time,GA,Southeast,17.647058823529413,0,Onboarding & Hiring Coordinator (Onsite)
3901162074,78.624016,-17.019428,46800.0,Associate,Full-time,NC,Southeast,,0,Branch Office Administrator
3905304009,25.54982,14.855006,125000.0,Mid-Senior level,Full-time,CA,West,,0,Senior Site Reliability Engineer
3903871485,-76.71189,-33.446316,56000.0,Entry level,Full-time,IA,Midwest,,0,Route Sales Professional Extra
3887831787,-67.360146,23.329287,117062.4,Entry level,Full-time,CA,West,,0,"Clinical Instructor, Adjunct"
3906259209,-85.576706,28.083363,60008.0,Entry level,Full-time,CO,West,,0,"Specialist, People Operations"
3904367414,-4.891933,18.530376,56160.0,Mid-Senior level,Full-time,PA,Northeast,,0,Lead
3898157722,48.588627,52.533398,130000.0,Director,Full-time,OH,Midwest,5.555555555555555,0,Human Resources Director
3894413807,38.20159,-78.928764,88400.0,Entry level,Contract,MO,Midwest,16.666666666666664,0,Digital Content Designer (Hybrid)
3889753963,13.107186,11.487172,55000.0,Entry level,Full-time,VA,Southeast,,0,Structural Engineer I (Construction)
3891005833,-82.60088,33.738297,63700.0,Entry level,Full-time,CA,West,,0,IT Help Desk Technician
3904718546,-27.617113,83.49938,37440.0,Mid-Senior level,Full-time,CA,West,,0,Customer Service Representative
3887904956,-3.079056,41.406185,81850.0,Mid-Senior level,Full-time,TN,Southeast,,0,Accounting Manager
3888027921,-30.718279,-51.84661,63440.0,Entry level,Full-time,KY,Southeast,,0,Maintenance Technician
3905330486,-5.976265,-47.450737,31200.0,Entry level,Full-time,AZ,Southwest,,0,Bilingual Customer Service Specialist (Spanish)
3884914638,17.142885,-100.97985,41080.0,Internship,Full-time,TX,Southwest,10.0,0,Auto Glass Technician Trainee
3905348447,-36.543526,-51.72358,42640.0,Entry level,Full-time,NC,Southeast,,0,Apartment Maintenance Technician (Lease-Up) - Atlantic Springs
3884436023,30.593786,-13.709413,125000.0,Mid-Senior level,Full-time,FL,Southeast,4.545454545454546,1,Commercial Sales Manager - SE
3901967148,23.740322,-14.225908,182500.0,Entry level,Full-time,CA,West,,1,"Labor & Employment Attornery - Associates, Sr. Counsel, or Partner (REMOTE), AM 100"
3901395221,27.666527,-22.81788,176800.0,Mid-Senior level,Contract,KY,Southeast,27.27272727272727,1,Senior Project Manager
3904966935,10.754044,47.411915,112500.0,Mid-Senior level,Full-time,MD,Northeast,13.333333333333334,0,Technical Writer
3905860100,-19.443012,20.07238,131000.0,Mid-Senior level,Full-time,VA,Southeast,,1,Single Family Seller/Servicer Education Leader - REMOTE
3898170604,-23.747057,-11.966278,62500.0,Entry level,Full-time,PA,Northeast,10.714285714285714,0,Accounts Payable Specialist
3900079509,-29.473806,37.551014,212500.0,Director,Full-time,NJ,Northeast,,0,Head Of Ceded Reinsurance Accounting
3904569174,-87.37592,0.35351223,35360.0,Entry level,Full-time,HI,West,,0,Grounds Maintenance
3887572685,-2.530689,-2.1156096,125000.0,Mid-Senior level,Full-time,CT,Northeast,16.666666666666664,1,Sr. Data Engineer
3902939086,-26.110058,85.71293,48880.0,Mid-Senior level,Full-time,CO,West,,0,Kitchen Supervisor - Hilton Denver City Center
3901960134,-1.7790453,-29.696117,78000.0,Entry level,Full-time,AZ,Southwest,,0,Industrial Engineer I - Onsite
3886454234,58.035812,-71.790565,36400.0,Internship,Internship,CA,West,,1,XPN Influencer Intern
3903455348,62.66281,3.6547806,92500.0,Associate,Full-time,NY,Northeast,17.857142857142858,0,Billing Coordinator
3906228754,70.31452,-29.906944,109200.0,Mid-Senior level,Contract,TN,Southeast,,0,IT Business Consultant - DGIT-0423
3900956153,36.38132,-47.997578,58240.0,Associate,Contract,CA,West,,0,Retail Salesperson
3905873982,23.851784,25.814484,160000.0,Mid-Senior level,Full-time,NH,Northeast,,0,Principal Design Verification Engineer (FPGA)
3905658504,72.93914,-38.79522,126880.0,Entry level,Contract,NC,Southeast,,0,Travel CT Tech
3905295955,70.68267,10.540374,45531.2,Associate,Full-time,NY,Northeast,,0,Line Runner (3rd shift 11:00pm-7:30am)
3906201147,27.728487,-26.52507,124800.0,Mid-Senior level,Contract,IL,Midwest,18.75,1,IAM Security Engineer
3904386758,4.2735686,-16.957184,95472.0,Mid-Senior level,Full-time,TX,Southwest,,0,RN II/III/IV - Preop - Springwoods Village (ASC)
3885814486,-44.77726,-80.20159,37440.0,Entry level,Part-time,CO,West,,0,Line Cook 
3904988362,24.027885,25.965607,142500.0,Mid-Senior level,Full-time,PA,Northeast,,0,"Principal, Development Engineer - Hybrid in Western PA"
3904953964,30.184492,-23.622643,61360.0,Entry level,Contract,WA,West,10.0,1,Legal Assistant
3906224947,-23.416199,57.9127,87047.99999999999,Mid-Senior level,Full-time,AL,Southeast,,0,Registered Nurse
3903830979,80.30924,25.18644,100000.0,Entry level,Full-time,CA,West,,0,Manual Software QA Engineer (SDET)
3891022587,44.09686,-31.637371,90000.0,Mid-Senior level,Contract,NJ,Northeast,,0,Manufacturing Engineer
3886466259,19.032541,-100.11698,67600.0,Internship,Full-time,WI,Midwest,,0,State and Local Tax Intern - Summer 2025 (Milwaukee)
3900946321,12.962831,-33.510952,52500.0,Associate,Full-time,TX,Southwest,,0,Customer Service Representative
3905339335,11.250371,72.86421,38906.399999999994,Mid-Senior level,Full-time,NY,Northeast,,0,Exodus Exterminating Pest Technician (Seasonal)
3905872133,6.1012754,-18.49555,145600.0,Mid-Senior level,Full-time,TX,Southwest,,0,Control Systems Specialist (Foxboro)
3887838190,-6.357673,-97.22056,112200.0,Entry level,Part-time,MD,Northeast,,0,Licensed Talk Therapist
3894882273,13.551607,11.174262,48000.0,Entry level,Full-time,FL,Southeast,,0,Customer Support Engineer
3898176921,56.99784,34.290646,102500.0,Mid-Senior level,Full-time,NY,Northeast,12.5,0,Sales Manager
3901370678,57.536037,-34.618675,106080.0,Mid-Senior level,Contract,CA,West,8.333333333333332,0,Procurement Specialist IV
3904041294,-16.917702,94.224815,85000.0,Mid-Senior level,Full-time,WA,West,,0,Executive Sous Chef
3895831295,-26.690859,86.79706,46280.0,Mid-Senior level,Full-time,WA,West,,0,E-Commerce Product Specialist
3888810051,-37.743958,22.103205,162500.0,Executive,Full-time,AZ,Southwest,18.0,0,Vice President of Construction
3900065692,-38.284286,20.404825,187500.0,Executive,Full-time,PA,Northeast,17.647058823529413,0,Chief of Staff to the CFO
3906249532,-11.741495,-3.091477,179920.0,Mid-Senior level,Contract,FL,Southeast,,0,Data Analyst
3904084762,34.947914,77.80549,101050.0,Mid-Senior level,Full-time,WA,West,,0,"Program Manager, AWS Industry Products"
3900982074,80.43299,28.03501,125000.0,Mid-Senior level,Full-time,CA,West,25.0,0,Systems Software Engineer II
3888004876,-46.330696,-6.9505973,60320.0,Entry level,Full-time,NJ,Northeast,,0,LPN for 1:1 School Days
3906245974,4.03746,-87.46031,38480.0,Entry level,Part-time,TX,Southwest,,0,"Receptionist, Pool - Stonebridge Surgery Center"
3902730842,-40.86789,-51.08796,34236.8,Entry level,Full-time,KY,Southeast,,0,Custodian (Day Shift) - Carrithers Middle School (2023-24)
3905653147,40.407032,75.89012,152500.0,Mid-Senior level,Full-time,CA,West,,0,Technical Accounting Manager
3906257301,-93.16091,32.181236,41600.0,Entry level,Full-time,CA,West,,0,Bilingual Administrative Clerk
3906259450,45.430023,-40.720707,88400.0,Mid-Senior level,Contract,MN,Midwest,,0,Quality Engineer
3903850201,-13.0935545,18.979418,48450.0,Mid-Senior level,Full-time,WA,West,,0,"Digital Content Lead, Relay Product Insights"
3894585428,-58.89689,-8.730301,39520.0,Entry level,Full-time,MA,Northeast,,0,"Shuttle Driver - Somerville, MA"
3903878017,-18.581285,-57.76881,39520.0,Entry level,Other,IL,Midwest,,0,Part-Time Customer Care Call Center
3905331108,-79.52388,-25.763765,87500.0,Entry level,Full-time,NE,Midwest,,0,Direct Sales Associate
3902844430,-59.128147,-4.55168,37440.0,Entry level,Full-time,MA,Northeast,,0,Housekeeping Assistant
3895804741,-5.914116,-45.674217,35360.0,Entry level,Full-time,TX,Southwest,,0,Behavior Technician
3888010287,-33.07655,-38.863335,54080.0,Entry level,Full-time,NC,Southeast,,0,"LPN, Nurse Residency"
3894295205,-63.117012,-40.98328,31200.0,Entry level,Full-time,MI,Midwest,,0,Housekeeping Aide
3901977919,60.8187,-8.980832,79040.0,Associate,Full-time,CA,West,,0,System Engineer
3891073246,67.01425,47.20616,90000.0,Mid-Senior level,Full-time,NY,Northeast,,0,"Manager, Video Investment Group"
3905865147,25.753416,14.798954,140000.0,Mid-Senior level,Full-time,CA,West,,0,"ASIC Design Engineer, Senior Staff"
3903847037,-53.491306,61.788326,72500.0,Mid-Senior level,Full-time,OH,Midwest,,0,Auto Service Advisors - Ken Ganley KIA Alliance
3904991653,-47.51402,-9.192316,55000.0,Entry level,Full-time,PA,Northeast,,0,Community Site Coordinator-Propel Montour Campus
3900981607,-50.02363,61.776237,93925.0,Mid-Senior level,Full-time,NE,Midwest,,0,SUPV Region Operations
3902919690,-49.92775,60.827156,90000.0,Mid-Senior level,Full-time,MI,Midwest,,0,Maintenance Supervisor
3901364682,-37.725933,14.21923,157500.0,Executive,Full-time,FL,Southeast,,1,Vice President of Charter Sales - Yachts
3900940693,36.76124,-45.565674,90250.0,Associate,Contract,UT,West,,0,GPS - Federal Subcontracts and Procurement- Senior Associate
3887553711,-45.570095,-48.796074,22880.0,Entry level,Full-time,LA,Southeast,,0,Customer Service Associate
3905316334,45.874985,-4.334337,80164.32,Associate,Full-time,WA,West,,0,Human Services Specialist II-Office of Housing and Community Development
3884930507,-79.36201,-26.281101,82160.0,Entry level,Full-time,WI,Midwest,,0,Licensed Practical Nurse - Full-Time All Shifts
3895547109,-49.12135,64.18704,114400.0,Mid-Senior level,Full-time,WI,Midwest,,0,Registered Nurse- Full Time- Days
3904366356,11.585398,-1.8376801,45770.40000000001,Associate,Full-time,KS,Midwest,,0,"Client Relationship Consultant 2 (Banker) - Olathe, KS"
3904714759,-27.646843,33.83931,195000.0,Director,Full-time,CA,West,,0,Local News Chief Meteorologist
3891079257,-22.17861,61.841038,120000.0,Mid-Senior level,Full-time,VA,Southeast,,0,Field Specialist
3903459065,-31.5408,33.396854,78000.0,Director,Full-time,OH,Midwest,,0,CCTV/Access Control Installer (regional travel)
3895593834,27.504848,-17.008488,75000.0,Mid-Senior level,Full-time,NV,West,11.11111111111111,1,Sales Enablement Marketing Manager
3901943589,-18.391699,95.00633,63030.0,Mid-Senior level,Full-time,CO,West,,0,Employee & Labor Relations Human Resources Specialist
3894873320,-5.7512603,-64.00267,31200.0,Entry level,Part-time,OH,Midwest,,0,Enforcement Officer
3901999248,-18.795761,15.413151,107000.0,Mid-Senior level,Full-time,NC,Southeast,20.0,0,Talent Acquisition Team Lead
3904397845,59.906975,-7.566472,130000.0,Associate,Full-time,CA,West,13.333333333333334,0,Quality Engineer 2
